Name,Category,Color,City,Lat,Lon
Hospital mental Nuestra Señora del Perpetuo Socorro,General Hospital (Level 2),#e67e22,Colombia,1.2099002,-77.295084
Centro de salud Cincelada,Primary Care (Level 1),#2ecc71,Colombia,6.2386828,-73.0779686
Hospital Santa Catalina,Primary Care (Level 1),#2ecc71,Colombia,4.7599699,-76.2226364
Biomedical Esthetic Center,Primary Care (Level 1),#2ecc71,Medellín,6.2034201,-75.5765133
Clínica Calambeo,General Hospital (Level 2),#e67e22,Colombia,4.4496808,-75.2293005
Federico Lleras Acosta,General Hospital (Level 2),#e67e22,Colombia,4.4332685,-75.2191925
Hospital Federico Lleras Acosta E.S.E. - Sede El Limonar,General Hospital (Level 2),#e67e22,Ibagué,4.4356241,-75.2046962
Centro Médico Javeriano,General Hospital (Level 2),#e67e22,Colombia,4.4332841,-75.2101306
Hospital regional del libano Segundo nivel ESE,High Complexity (Level 3/4),#e74c3c,Colombia,4.9207997,-75.0579393
Pabellón de Salud Mental,General Hospital (Level 2),#e67e22,Colombia,6.2622682,-75.564473
Policlínica,Primary Care (Level 1),#2ecc71,Colombia,6.263886,-75.5655879
Hospital de San Antonio,General Hospital (Level 2),#e67e22,Colombia,4.7786636,-74.7663922
Confa San Marcel,Primary Care (Level 1),#2ecc71,Colombia,5.035772,-75.4688382
Centro de Salud La Loma,Primary Care (Level 1),#2ecc71,Colombia,6.2719055,-75.6310701
Instituto del Corazón,General Hospital (Level 2),#e67e22,Colombia,5.0832105,-75.5262608
Hospital Infantil Universitario Rafael Henao Toro,High Complexity (Level 3/4),#e74c3c,Colombia,5.0638458,-75.4987334
Hospital Zamora,General Hospital (Level 2),#e67e22,Colombia,6.3094961,-75.5518507
Clínica Sharon,General Hospital (Level 2),#e67e22,Colombia,4.4403405,-75.1858666
Cafesalud,General Hospital (Level 2),#e67e22,Ibagué,4.4354461,-75.2188542
Clínica los Remansos,General Hospital (Level 2),#e67e22,ibague,4.4368706,-75.2196601
Oncomedic Sede Salud@rte,Specialized,#3498db,Ibague,4.4379678,-75.2190375
Medigen,General Hospital (Level 2),#e67e22,Ibague,4.4380044,-75.218294
Salud total,General Hospital (Level 2),#e67e22,Colombia,4.4442215,-75.2329311
Hospital de San José,General Hospital (Level 2),#e67e22,Colombia,2.5657937,-72.642257
Hospital Regional de Duitama,High Complexity (Level 3/4),#e74c3c,Colombia,5.8114595,-73.0311735
Centro Hospital 1D Santa Mónica,General Hospital (Level 2),#e67e22,Colombia,1.2047476,-77.2540181
Unidad Hospitalaria San Javier,General Hospital (Level 2),#e67e22,Colombia,6.2542939,-75.620306
Santa Gracia,Primary Care (Level 1),#2ecc71,Popayán,2.4595051,-76.603023
Hospital Universitario San José,High Complexity (Level 3/4),#e74c3c,Popayán,2.4499104,-76.5999207
Hospital San Pedro,General Hospital (Level 2),#e67e22,Colombia,1.2247313,-77.2920107
Clínica Meta,General Hospital (Level 2),#e67e22,Colombia,4.1444206,-73.6371031
Puesto de salud Zulia,Primary Care (Level 1),#2ecc71,Colombia,5.6148186,-74.0444128
IPS Municipal de Cartago,Primary Care (Level 1),#2ecc71,Colombia,4.7519309,-75.9024071
Clínica Victoriana,General Hospital (Level 2),#e67e22,Colombia,6.2559798,-75.5634311
IPS ESE Hospital Departamental Tomás Uribe Uribe,High Complexity (Level 3/4),#e74c3c,Colombia,4.0819446,-76.1880913
Centro de salud florencia,Primary Care (Level 1),#2ecc71,Colombia,6.3083655,-75.569631
Hospital Infantil Los Ángeles,General Hospital (Level 2),#e67e22,Colombia,1.2232089,-77.2800117
Hospital Departamental de Nariño,High Complexity (Level 3/4),#e74c3c,Colombia,1.204898,-77.2681577
Cruz Roja Colombiana,Emergency/First Response,#f1c40f,Colombia,1.2130072,-77.2828278
Hospitál Civil,General Hospital (Level 2),#e67e22,Colombia,1.2190257,-77.2697368
Unidad Hospitalaria de Buenos Aires,General Hospital (Level 2),#e67e22,Comuna 9 - Buenos Aires,6.2417488,-75.5537389
Hospital Concejo de Medellín,General Hospital (Level 2),#e67e22,Colombia,6.2683059,-75.5583297
Clínica El Sagrado Corazón,General Hospital (Level 2),#e67e22,Comuna 9 - Buenos Aires,6.2427225,-75.5572768
ESE Guapi,General Hospital (Level 2),#e67e22,Colombia,2.5736183,-77.8857175
Parque de la Salud Anolaima,General Hospital (Level 2),#e67e22,Colombia,4.7671885,-74.448672
ESE Norte III Puerto Tejada,General Hospital (Level 2),#e67e22,Colombia,3.2269142,-76.4216844
"ESE Occidente, Punto de atención Lopez de Micay",General Hospital (Level 2),#e67e22,Colombia,2.8462247,-77.2484703
Hospital Susana Lopez de valencia,General Hospital (Level 2),#e67e22,Colombia,2.43728,-76.6192954
Hospital Venancio Díaz Díaz,General Hospital (Level 2),#e67e22,Sabaneta,6.147996,-75.6218066
Hospital Del Sur Usi Ricaurte,General Hospital (Level 2),#e67e22,Colombia,4.432277,-75.2444561
Puesto de Salud de Miraflor,Primary Care (Level 1),#2ecc71,Colombia,1.0297304,-76.4393067
Centro de Salud Villa Laura,Primary Care (Level 1),#2ecc71,Colombia,6.2460175,-75.6197524
ESE Norte II Punto de atención Caloto,General Hospital (Level 2),#e67e22,Colombia,3.0322231,-76.4086785
Clínica Las Americas,General Hospital (Level 2),#e67e22,Colombia,1.2209202,-77.281844
Hospital Pablo Tobón Uribe,General Hospital (Level 2),#e67e22,Medellin,6.2773157,-75.5797119
Unidad Médica Del Sarare,Primary Care (Level 1),#2ecc71,Colombia,6.95517,-71.8813319
Clínica Marta,General Hospital (Level 2),#e67e22,Colombia,4.1469768,-73.6391145
Hospital Regional,High Complexity (Level 3/4),#e74c3c,Colombia,4.1438459,-73.6449621
Hospital Regional de Vélez,High Complexity (Level 3/4),#e74c3c,Vélez,6.0156501,-73.673858
IPS Clínica Fundacion ESENSA - Cali,Primary Care (Level 1),#2ecc71,Colombia,3.4156086,-76.5380171
Medical Center,Primary Care (Level 1),#2ecc71,Colombia,3.3797194,-76.5370666
Hospital Municipal,General Hospital (Level 2),#e67e22,Colombia,2.3543188,-76.6857811
Clínica de Oftalmología Sandiego,Specialized,#3498db,Medellín,6.2289005,-75.5692414
Clínica Junical San Sebastián,Primary Care (Level 1),#2ecc71,Girardot,4.2961559,-74.8004796
Clínica Junical San Sebastián,Primary Care (Level 1),#2ecc71,Girardot,4.2957122,-74.8003671
Clínica San Rafael,Primary Care (Level 1),#2ecc71,Girardot,4.2967243,-74.7972859
Clínica San Rafael,Primary Care (Level 1),#2ecc71,Girardot,4.2967139,-74.7973124
