Name,Type,Complexity,City,Latitude,Longitude
Oficina de Atención al Usuario Medimás EPS,clinic,Low,Riohacha-Guajira,11.5428533,-72.9164019
Hospital Santa Cruz de Urumita,hospital,Medium,Colombia,10.5591868,-73.0110205
Medical Center,hospital,Medium,Colombia,11.5453295,-72.9088217
Hospital santa teresa de jesus,hospital,Medium,Colombia,11.2935958,-73.2638313
Antiguo hospital San José,hospital,Medium,Colombia,11.3772858,-72.2479433
Inversiones Dentales de Riohacha S.a,hospital,Medium,Riohacha,11.5491574,-72.9138533
FUNDACIÓN RENAL DE COLOMBIA,hospital,Medium,Riohacha,11.5459289,-72.9153184
ANASU AINWA IPS-I,hospital,Medium,Colombia,11.5477308,-72.9066878
Sociedad Medica Clinica Riohacha Sas,hospital,Medium,"Riohacha, La Guajira",11.5470738,-72.9124009
City Optica Riohacha Sas,hospital,Medium,Colombia,11.5500786,-72.9057186
Módulo,hospital,Medium,Colombia,10.7916452,-71.6805902
Salud Total,hospital,High,"Riohacha, La Guajira",11.5470423,-72.9095226
I.P.S. Asociacion de Cabildos y/o Autoridades tradicionales de la Guajira,hospital,High,Colombia,11.5471047,-72.9110515
I.P.S. Palaima,hospital,High,"Riohacha, La Guajira",11.546751,-72.9104428
Lab de Colombia I.P.S.,hospital,High,"Riohacha, La Guajira",11.5465187,-72.9111329
I.p.s. Servicio de Salud Especializada,hospital,Medium,Colombia,11.5459327,-72.9093846
E.p.s.i. Pusakawi,hospital,Medium,Colombia,11.5459119,-72.9094731
I P S I Asocabildos,clinic,Low,Colombia,11.7168186,-72.2648434
Mutual Ser,clinic,Low,Colombia,9.545358,-75.3134187
Entidad de Salud,clinic,Low,Colombia,9.5444069,-75.3137639
colsanitas eps,clinic,Low,"Riohacha, La Guajira",11.5518874,-72.9082987
coomeva,clinic,Low,Riohacha,11.5512917,-72.9092835
Medical Center,clinic,Low,Colombia,11.5497639,-72.9084597
Centro de Salud,hospital,High,San Pedro,9.3946973,-75.0652201
Cuidamos Salud,clinic,Low,Colombia,10.949332,-72.8008266
Hospital Nuestra Senora del Pilar,hospital,Medium,Colombia,10.9552307,-72.7923011
Clinica de Salud Mental Cuidamos Salud,clinic,Low,Colombia,10.9510251,-72.7954121
Medical Center,hospital,Medium,Colombia,11.5420561,-72.9218071
Farmaplus,hospital,Medium,"Riohacha, La Guajira",11.5346859,-72.9042351
Ips Mulamana,hospital,Medium,Colombia,11.5465559,-72.9191472
Nueva Eps,hospital,Medium,Riohacha,11.5429285,-72.9154308
Unidad medica gastrica Unimegas,clinic,Low,"Riohacha, La Guajira",11.5428564,-72.9116391
anas wayuu epsi,clinic,Low,Riohacha,11.5473079,-72.9139845
unidad medica radiologica del carmen,clinic,Low,Riohacha,11.5472738,-72.9137189
cidsalud,clinic,Low,Riohacha,11.5453847,-72.9152124
clinica riohacha,clinic,Low,Riohacha,11.5466794,-72.9157582
Clinica Riohacha,clinic,Low,Riohacha,11.5466396,-72.9157911
cidsalud,clinic,Low,Riohacha-Guajira,11.5454202,-72.9152144
Saludvida E.p.s,clinic,Low,Riohacha,11.5492183,-72.9145134
Medical Center,hospital,Medium,Colombia,11.3815095,-72.2662454
clinica maicao,clinic,Low,Colombia,11.3813977,-72.2345132
Centro De Salud Barrio Arriba,clinic,Low,Colombia,11.5499169,-72.9032668
Fundacionque conastruyen paz,hospital,Medium,Riohacha,11.5404336,-72.8954037
Fundacion manos que construyen paz,hospital,Medium,Riohacha,11.5410193,-72.8956185
E.s.e. Camu Cotorra,hospital,Medium,Colombia,9.0391986,-75.7994586
CERINPROS,clinic,Low,Colombia,9.2927733,-75.3953169
Luisa Santiaga Iguaran,hospital,Medium,Colombia,10.59026,-74.1856517
Hospital II binacional paraguaipoa Dr. Jose Leonardo Fernandez,hospital,Medium,Colombia,11.3466165,-71.968663
Medical Center,hospital,Medium,Colombia,11.188627,-72.1999624
Hospital 1 de Sinamaica,hospital,Medium,Colombia,11.0857008,-71.8555413
Centro de Salud Juan Arias,hospital,Medium,Colombia,9.3253855,-74.9224489
Cad vida IPS,clinic,Low,Colombia,9.2744835,-74.8096833
Manexka,hospital,Medium,Colombia,9.1841588,-75.548077
Sede Hospital de Maicao,hospital,Medium,Colombia,11.3629216,-72.1377556
Global Health Group,clinic,Low,Colombia,9.3754201,-75.2710663
Hospital de Calamar,hospital,Medium,Colombia,10.2553458,-74.9123968
Hospital San Vicente de paul,hospital,High,Colombia,9.2383363,-75.8118438
ESE CAMU Santa Teresita,hospital,High,Colombia,9.2252718,-75.824451
Clínica la Trinidad,hospital,Medium,Colombia,9.2271779,-75.8201182
Hospital Nuestra Señora de los Remedios,hospital,High,Riohacha,11.5465888,-72.9144416
Clínica el Amparo,clinic,Low,Colombia,10.5130548,-74.1835979
salad total eps,clinic,Low,Colombia,11.5488592,-72.9150431
Antigua Clinica Riohacha,clinic,Low,Colombia,11.5472244,-72.9153053
Puesto de Salud IPC,hospital,Medium,Riohacha,11.5309172,-72.9240504
Clínica La Concepción,hospital,Medium,Colombia,9.307232,-75.3702837
ips,hospital,Medium,Colombia,11.5502031,-72.9086056
centro de salud barrio arriba,clinic,Low,Riohacha,11.5501285,-72.9025541
Medical Center,clinic,Low,Colombia,11.5419585,-72.9120246
Cedes,clinic,Low,Riohacha,11.5447882,-72.9121388
Hospital Los Palmitos,hospital,Medium,Colombia,9.372721,-75.2725435
Puesto de Salud,hospital,Medium,Colombia,9.362244,-75.2755667
Clínica San Juan,hospital,Medium,San Juan del Cesar,10.7706699,-73.0109617
Clínica Someda,hospital,Medium,Colombia,10.7709282,-73.0099224
Clínica Santa teresa,hospital,Medium,Colombia,10.5179035,-74.1836157
Puesto de salud paz del rio,clinic,Low,Colombia,10.5226195,-74.1936046
Clínica Las Peñitas,clinic,Low,Colombia,9.3024614,-75.3890582
Hospital Universitario,hospital,Medium,Colombia,9.3041271,-75.3999539
Clínica Santa María,clinic,Low,Colombia,9.3063907,-75.393423
Clínica Salud Social S.A.S.,clinic,Low,Colombia,9.2958254,-75.3971135
Centro Médico Policia Nacional,clinic,Low,Colombia,9.2981948,-75.396418
IPS San Luis,hospital,Medium,Colombia,9.3134697,-75.3998065
Clínica Rey David,clinic,Low,Colombia,9.3047191,-75.3931108
Hospital San Francisco,hospital,Medium,Colombia,9.3042917,-75.3928498
CLÍNICA DE VARICES S.A.S.,clinic,Low,Colombia,9.3068967,-75.393829
Clínica de la Sabana,clinic,Low,Colombia,9.2983755,-75.3936944
Clínica General de Sucre,clinic,Low,Colombia,9.2988644,-75.3957839
Clínica Oftalmológica de Sincelejo,clinic,Low,Colombia,9.3055758,-75.3914175
IPS Unidad Médica El Bosque,clinic,Low,Colombia,9.305513,-75.3914946
IPS LIBERTAD,hospital,Medium,Colombia,9.3130895,-75.3823537
Hospital El Retén,hospital,Medium,Colombia,10.6111662,-74.2678637
EPS,hospital,Medium,Colombia,11.537341,-72.9069424
Medical Center,hospital,Medium,Colombia,11.5372993,-72.9058959
IPS,hospital,High,Colombia,9.4015468,-75.6766475
Medical Center,hospital,Medium,Colombia,11.5376653,-72.907876
Medical Center,hospital,High,Colombia,11.1533652,-72.6075268
Medical Center,clinic,Low,Colombia,11.1534861,-72.607126
ESE hospital local de Concordia,hospital,Medium,Colombia,10.2583558,-74.8353397
IPS Anashiwaya,clinic,Low,"Riohacha, La Guajira",11.5430168,-72.9096372
Medical Center,clinic,Low,Riohacha,11.5466663,-72.9157489
HOSPITAL SAN AGUSTIN DE FONSECA,hospital,Medium,FONSECA,10.8853254,-72.8559004
Clinica Dental Sonría RIOHACHA,clinic,Low,Colombia,11.549419,-72.9106901
Centro de Salud,hospital,Medium,Colombia,11.5118392,-72.8701583
Anashiwaya EPS,clinic,Low,Colombia,11.7753121,-72.4474469
clinica dental,clinic,Low,Colombia,11.7752298,-72.4444844
Puesto de Salud Asovipoba,clinic,Low,Colombia,9.3274392,-75.2968207
Centro de Salud San Blas,clinic,Low,Colombia,9.3361043,-75.3067379
Puesto de Salud,hospital,Medium,Colombia,9.4092101,-75.7073159
Hospital Cristian Moreno Pallares,hospital,Medium,Colombia,9.2024991,-73.5431704
Hospital local de san onofre,hospital,Medium,SAN ONOFRE SUCRE,9.7397118,-75.52779
FUNDACION OFTALMOLOGICA DEL CARIBE,clinic,Low,"Riohacha, La Guajira",11.5500003,-72.9057142
drogueria la economia,hospital,Medium,Riohacha,11.5520601,-72.9090631
Cruz Roja,hospital,Medium,Colombia,9.2579145,-74.7735902
Cuidamos Salud,clinic,Low,Colombia,10.9509819,-72.7953829
Hospital Dr. José María Vargas,hospital,Medium,Colombia,10.6230062,-71.829268
IVSS La Concepción,hospital,Medium,Colombia,10.6190972,-71.8347884
Centro de Salud,hospital,Medium,Suan,10.3352908,-74.8812606
Hospital de San Rafael del Moján,hospital,Medium,San Rafael del Moján,10.9604164,-71.7352384
Hospital HCVP,hospital,Medium,Colombia,10.4157849,-73.5849383
Centro materno Infatil Rincón Hondo,hospital,Medium,Colombia,9.3950824,-73.4868955
E.S.E Hospital Regional San Andrés,hospital,Medium,Colombia,9.3621416,-73.5995368
Medical Center,hospital,Medium,Colombia,9.3725708,-75.2724047
Centro de Salud E.S.E,hospital,High,Sampués,9.1800059,-75.3760982
Hospital Luisa Santiaga Iguaran,hospital,Medium,Colombia,10.5902022,-74.1856001
Clinica Prevencion & Salud IPS,hospital,Medium,Colombia,9.0069815,-73.9724855
Medical Center,hospital,Medium,Colombia,9.0079778,-73.9712621
C.D.I. San Rafael del Moján,hospital,Medium,San Rafael del Moján,10.9575473,-71.7358799
Hospital Nuestra Señora del Perpetuo Socorro,hospital,Medium,Colombia,11.7184871,-72.2675139
UMI unidad Materno infantil - Talapuin,hospital,Medium,Colombia,11.7166985,-72.2680161
Puesto de Salud Simón Bolivar,clinic,Low,Colombia,10.511351,-74.2052139
HSPITAL,hospital,Medium,Colombia,9.7116218,-73.2835342
Hospital San Roque de El Copey,hospital,High,El Copey,10.1531488,-73.9673446
Medical Center,hospital,Medium,Colombia,10.9544556,-71.6481535
Hospital de San Juan de Dios,hospital,Medium,Colombia,9.2561811,-74.4313312
Medical Center,hospital,Medium,Colombia,7.0004939,-72.106757
Clínica Norte,hospital,Medium,Colombia,7.8793761,-72.4978888
Hospital San Juan de Dios,hospital,Medium,Colombia,7.601475,-72.6001292
Medico Quirurjica,hospital,Medium,Colombia,7.8814765,-72.4980682
Hospital Jorge Cristo Sahium,hospital,Medium,Colombia,7.832427,-72.4715046
E.P.S. Sanitas,hospital,Medium,Colombia,8.2370782,-73.3527336
Saludcoop Oficinas,hospital,Medium,Colombia,7.370842,-72.6490625
Medical Center,hospital,Medium,Colombia,8.2148133,-73.2375849
Policlínica Ecopetrol,hospital,Medium,Colombia,7.0691464,-73.8528582
Urgencias Policlínica,hospital,Medium,Colombia,7.0694765,-73.853459
Hospital Ismael Dario Rincon,hospital,Medium,Colombia,7.0701792,-73.8529011
Secretaria de Salud,hospital,Medium,Colombia,7.0623186,-73.8661482
Medical Center,hospital,Medium,Colombia,8.2555417,-76.143347
Medical Center,hospital,Medium,Colombia,7.931978,-72.5978024
Seguros Horizonte,hospital,Medium,Colombia,7.7629004,-72.2249886
Clínica Santa Anta,hospital,High,Colombia,7.891282,-72.4888139
Clínica 1 de Mayo,hospital,High,Colombia,7.0582773,-73.8559077
Clínica Magdalena,hospital,High,Colombia,7.0611095,-73.8543413
Cruz Roja,hospital,High,Colombia,7.0583305,-73.8555322
Hospital Padre Justo,hospital,High,Colombia,7.6895337,-72.3568913
Medical Center,hospital,Medium,Colombia,7.9540752,-72.2484833
IPS,hospital,Medium,Colombia,7.6112242,-72.599161
Puesto de Salud,clinic,Low,Colombia,7.4367068,-74.6912631
Hospital Pedro Antonio Villamizar,hospital,Medium,Colombia,7.3038433,-72.4812672
Clínica de Traumas y Fracturas,hospital,Medium,Colombia,8.7494652,-75.8802268
Sanidad y Asistencia Social,hospital,Medium,Colombia,7.7742225,-72.2323773
Emergencias 171,hospital,High,Colombia,7.7866363,-72.2021357
IBIDSA,clinic,Low,Colombia,7.7672082,-72.2152127
Clínica de mamas,clinic,Low,Colombia,7.7594479,-72.2154838
Cardiológico,hospital,Medium,Colombia,7.7559454,-72.2256388
Psiquiátrico,hospital,Medium,Colombia,7.7573539,-72.2255496
Clínica Dr. Plata,clinic,Low,Colombia,7.7749094,-72.2319346
Clínica SANGO,clinic,Low,Colombia,7.7735654,-72.2195686
Clínica IPAS M.E.,hospital,Medium,Colombia,7.7731869,-72.2356084
Clínica Integral de la Mujer,clinic,Low,Colombia,7.7740587,-72.2229166
Centro Quirúrgico de Especialidades,clinic,Low,Colombia,7.7740986,-72.2168012
Centro de Cirugía Ambulatoria Zaragoza,clinic,Low,Colombia,7.7739488,-72.2168769
centro medico los samanes,hospital,Medium,cucuta,7.8964839,-72.4886342
FUNDACIÓN MEDICO PREVENTIVA,hospital,Medium,CUCUTA,7.8937673,-72.4912979
Hospital Universitario Erasmo Meoz,hospital,High,Cucuta,7.904239,-72.4907005
CEDI,clinic,Low,Cucuta,7.8927738,-72.4966345
Socorro Médico Santafé,hospital,Medium,Colombia,7.8930534,-72.5035413
Consultorio Clinico Suaram,clinic,Low,Colombia,7.8923377,-72.4990828
Unidad Pediatrica,clinic,Low,Colombia,7.8931095,-72.4991426
IPS Los Alpes Saludcoop,hospital,Medium,Colombia,7.3707688,-72.6491725
Clínica Pamplona,hospital,High,Colombia,7.3700506,-72.6496352
Bienestar Familiar,hospital,Medium,Colombia,7.8903038,-72.5000962
Bienestar Familiar,hospital,Medium,Colombia,7.8884729,-72.4997458
Coomeva EPS,hospital,Medium,Colombia,7.8893126,-72.4975223
Multiterapias,hospital,Medium,Colombia,7.8892887,-72.4977113
Doctor Lobo Cirujia Plastica,clinic,Low,Colombia,7.8924792,-72.4914868
HEMOTERAPIA,clinic,Low,Colombia,7.8907337,-72.4927109
Lavoratorio Clinico,clinic,Low,Colombia,7.8855702,-72.5003086
Camu Los Cordobas,hospital,High,Colombia,8.8971432,-76.3545042
Hospital San José de Tierralta,hospital,Medium,Colombia,8.1774473,-76.0562762
Confesalud Ips,clinic,Low,Ocaña,8.2396766,-73.3532718
NATURIZZA,clinic,Low,Colombia,7.8848098,-72.4959842
URONORTE,clinic,Low,Colombia,7.884644,-72.496625
Unidad Renal,clinic,Low,Colombia,7.8848891,-72.4969292
Servisalud,hospital,Medium,Colombia,7.1157931,-73.1110691
SSOAR,clinic,Low,Colombia,7.8843738,-72.4961554
Nueva Eps,clinic,Low,Colombia,7.8832176,-72.4969565
BIENESTAR-ESTETICA,clinic,Low,Colombia,7.8827249,-72.4958928
CEDMI- DIAGNOSTICO MATERNO,clinic,Low,Colombia,7.8836044,-72.4965288
LABORATORIO,clinic,Low,Colombia,7.8835831,-72.496632
E.S.E. Hospital Manuel Elkin Patarroyo,hospital,Medium,Colombia,7.968241,-74.0470229
ESE Hospital Regional Centro,hospital,Medium,Colombia,7.8992708,-72.4972233
piscina restaurante,hospital,Medium,Colombia,7.7230591,-73.4646336
clinica PONAL,clinic,Low,Colombia,7.9202035,-72.4950159
Clínica Zayma,clinic,Low,Colombia,8.7537456,-75.8836905
"P,S los olivos",clinic,Low,Colombia,7.9039105,-72.5399
urgencias cafesalud,clinic,Low,Colombia,7.8908069,-72.49643
Centro Clínico El Samán,clinic,Low,Colombia,7.7792342,-72.2342089
Medical Center,clinic,Low,Colombia,8.0913751,-76.7274756
Laboratorio clinico,clinic,Low,Colombia,7.8870894,-72.5080945
I.P.S. Figuras S.P.A. Barrio Blanco.,clinic,Low,Cúcuta,7.8762947,-72.4987688
Cruz Roja Colombiana,hospital,Medium,Colombia,7.894208,-72.5044945
Reabilitación Integral Marta Omaña y Asociados,hospital,Medium,Colombia,7.8926018,-72.4928666
VETERINARIA,hospital,Medium,Colombia,7.8975929,-72.5016303
Medical Center,hospital,Medium,Colombia,7.8802313,-72.4995703
Amigos de la Salud,clinic,Low,Colombia,8.7517275,-75.881447
Hospital san rafael de matanza,hospital,Medium,Colombia,7.3234781,-73.0131776
Hospital,hospital,Medium,Colombia,7.3481127,-72.9456293
Centro de Salud,hospital,Medium,Colombia,7.936635,-76.7182118
Camu La Granja,hospital,Medium,Montería,8.7373769,-75.8916927
NUESTRA SEÑORA DE TORCOROMA,clinic,Low,Colombia,8.2362665,-73.3522564
Hospital María Auxiliadora,hospital,Medium,Chigorodó,7.6728011,-76.6876513
COOSALUD,clinic,Low,Peque,7.0219443,-75.9095604
GestionarBienestar Sede Nacional,clinic,Low,Colombia,7.0685445,-73.1071061
CIMA Medicina saludable,clinic,Low,Colombia,7.8956024,-72.4936952
Clínica Pajonal,clinic,Low,Colombia,7.9891881,-75.1989757
Hospital San Rafael,hospital,Medium,Colombia,7.491112,-74.868221
Hospital Isabel La Católica,hospital,Medium,Cáceres,7.581577,-75.347834
Hospital San Antonio,hospital,Medium,Tarazá,7.578872,-75.3987289
Hospital Héctor Abad Gómez,hospital,Medium,Yondó,7.005532,-73.914267
Hospital Pedro Claver Aguirre,hospital,Medium,Toledo,7.011666,-75.691509
Hospital El Sagrado Corazón,hospital,Medium,Briceño,7.111101,-75.5512861
E.s.e. Hospital Laureano Pino,hospital,Medium,San Juan de Urabá,8.7634245,-76.5263122
Hospital Francisco Luis Jimenez Martínez,hospital,Medium,Carepa,7.750753,-76.65483
E.s.e. Hospital Pedro Nel Cardona,hospital,Medium,Arboletes,8.8486076,-76.4277354
Hospital La Anunciacion,hospital,Medium,Mutatá,7.2442404,-76.4364637
Clínica Central,clinic,Low,Colombia,8.7557714,-75.8832522
Clínica,clinic,Low,Colombia,7.5810173,-75.3502996
Centro Médico,hospital,Medium,Colombia,7.8842128,-76.5621245
Centro Odontológico Santa Ines,hospital,Medium,Colombia,7.8797116,-76.6332112
Puesto de Salud,hospital,Medium,Colombia,7.6405314,-75.5223343
Saludvida,clinic,Low,Colombia,7.9021505,-72.4913502
EPSIFARMA,clinic,Low,Colombia,7.8931665,-72.4990477
Clínica torcoroma,clinic,Low,Colombia,8.2370913,-73.3522641
Clínica Cañaveral,hospital,Medium,Colombia,7.0718223,-73.1037433
Ipasme,clinic,Low,Colombia,7.9222424,-72.4333491
Puesto salud 0al,hospital,Medium,Colombia,7.9093118,-72.5339749
Hospital San Vicente de Paul de Remedios,hospital,Medium,Colombia,7.0304825,-74.6932503
I0s niña ceci,hospital,Medium,Colombia,7.89827,-72.529835
Centro de Salud,clinic,Low,Colombia,7.496898,-74.9243269
IPS Fundacion Salud Integral,hospital,Medium,Colombia,8.173207,-76.0608257
Medical Center,hospital,Medium,Colombia,7.2868579,-75.3966165
Sardinata,hospital,Medium,Colombia,8.0814674,-72.8012451
Norizal,hospital,Medium,Colombia,7.053114,-75.283378
Clínica Medicina Integral,clinic,Low,Montería,8.7600813,-75.8711506
Centro Internacional de Especialistas CIE - Complejo HIC,hospital,Medium,"Valle de Mensulí, Piedecuesta - Santander",7.0350447,-73.0694514
Clínica Servimédica,hospital,Medium,Colombia,8.5900829,-73.8407388
Hospital Local La Candelaria,hospital,Medium,Colombia,8.5883404,-73.8397973
Regional Jose padilla villafañe,hospital,Medium,Colombia,8.3089352,-73.6046297
Hospital Municipal San Sebastián de Surata,hospital,Medium,Colombia,7.3660685,-72.9846191
Hospital Integrado Sabana de Torres,hospital,Medium,Colombia,7.3955307,-73.4912811
Apoyo Diagnóstico,clinic,Low,Colombia,8.7538618,-75.885731
Ambulatorio,hospital,Medium,Lobatera,7.929726,-72.2479872
Clínica de Estética Perfec Body,clinic,Low,Colombia,7.1123143,-73.1097549
Clínica Gestionarbienestar,clinic,Low,Colombia,7.1211953,-73.119064
Fundación Oftalmológica de Santander Clínica Foscal,clinic,Low,Colombia,7.0731729,-73.109957
Urgencias Foscal,clinic,Low,Colombia,7.0735364,-73.1102982
